file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
image_7141.jpg,1024,1024,"[268.0101010101023, 160.4040404040401, 579.9797979797975, 793.1919191919181]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
image_4968.jpg,1024,1024,"[253.22926829268306, 161.10731707317052, 566.5121951219497, 788.8585365853644]",20-30s,Caucasian,unmasked,light,Disgust,Female
image_6624.jpg,1024,1024,"[253.7575757575754, 155.86868686868667, 570.5252525252514, 803.2121212121217]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_3349.jpg,1024,1024,"[266.458536585366, 186.52195121951186, 543.2487804878045, 739.6487804878041]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_5335.jpg,1024,1024,"[253.25294160159345, 195.82279108864594, 537.9455894043825, 782.2882408207174]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_8196.jpg,1024,1024,"[194.18557831116104, 154.33434295824568, 624.3223100588988, 791.6866928565792]",Kid,Mongoloid,unmasked,mid-light,Happiness,Female
image_1362.jpg,1024,1024,"[177.53658536585328, 225.05365853658498, 564.687804878048, 721.6487804878042]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_7173.jpg,1024,1024,"[194.2127659574466, 160.48463356973988, 557.0000000000003, 754.0945626477532]",Kid,Mongoloid,unmasked,mid-light,Neutral,Female
image_4079.jpg,1024,1024,"[254.08080808080763, 173.83838383838372, 530.2626262626248, 767.21212121212]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_3176.jpg,1024,1024,"[272.2341463414641, 158.33658536585313, 560.053658536585, 757.9951219512193]",40-50s,Mongoloid,unmasked,mid-dark,Neutral,Male
image_2137.jpg,1024,1024,"[236.7373737373736, 165.9999999999996, 583.2424242424236, 834.8989898989897]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_7628.jpg,1024,1024,"[265.9804878048782, 208.06341463414606, 555.4487804878049, 724.1658536585361]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_593.jpg,1024,1024,"[209.53170731707286, 121.39999999999971, 591.1658536585358, 767.6146341463404]",Kid,Mongoloid,unmasked,light,Happiness,Female
image_7224.jpg,1024,1024,"[248.91692958790932, 213.33724723291297, 596.1494335408904, 726.3205399496235]",Kid,Caucasian,unmasked,mid-light,Happiness,Female
image_9719.jpg,1024,1024,"[186.50731707317075, 162.06341463414645, 577.7170731707324, 804.858536585364]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_2561.jpg,1024,1024,"[244.99999999999977, 184.0422535211264, 552.4788732394354, 746.8028169014096]",20-30s,Negroid,unmasked,dark,Happiness,Male
image_7211.jpg,1024,1024,"[226.55428571428584, 166.3371428571426, 579.2399999999998, 786.7885714285705]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_2605.jpg,1024,1024,"[302.8383838383838, 174.66666666666634, 590.4949494949491, 779.535353535354]",Teenager,Caucasian,unmasked,mid-light,Happiness,Female
image_3171.jpg,1024,1024,"[289.1515151515157, 145.13131313131305, 608.8686868686862, 821.5555555555547]",Kid,Caucasian,unmasked,light,Surprise,Female
image_3084.jpg,1024,1024,"[205.5492957746475, 249.7511737089205, 566.4882629107974, 720.544600938968]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_1931.jpg,1024,1024,"[271.6363636363632, 180.14141414141415, 595.3131313131308, 777.2222222222217]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_3995.jpg,1024,1024,"[231.99999999999977, 181.19008264462792, 567.6564344746155, 774.8394332939781]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_7223.jpg,1024,1024,"[130.22222222222203, 191.79797979797976, 598.848484848484, 764.3131313131314]",20-30s,Negroid,unmasked,mid-dark,Anger,Male
image_7989.jpg,1024,1024,"[202.99999999999977, 175.00001130896544, 596.9999999999993, 767.999982870244]",Senior,Caucasian,unmasked,light,Neutral,Male
image_7196.jpg,1024,1024,"[224.8080808080809, 219.8787878787881, 578.4646464646468, 703.3939393939396]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_5741.jpg,1024,1024,"[208.78239280067163, 151.92867128664875, 585.2740391590257, 798.1178295039485]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_2050.jpg,1024,1024,"[96.83414634146297, 102.89756097560965, 648.1609756097556, 911.5170731707308]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_2491.jpg,1024,1024,"[187.87793427230048, 153.4366197183098, 609.7464788732384, 715.7746478873236]",Baby,Caucasian,unmasked,light,Fear,Female
image_4216.jpg,1024,1024,"[222.0897284533651, 222.00000000000017, 621.6127508854777, 760.0460448642267]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_6869.jpg,1024,1024,"[192.99999999999923, 167.47474747474726, 578.0303030303018, 807.737373737373]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_696.jpg,1024,1024,"[238.2292682926822, 179.79024390243904, 533.7707317073155, 757.1707317073169]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_564.jpg,1024,1024,"[263.2156538325646, 219.06550005888587, 562.3424923113147, 717.7632537854563]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_4211.jpg,1024,1024,"[214.8807556080281, 181.46162927981072, 567.7461629279804, 756.5832349468707]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_114.jpg,1024,1024,"[115.48356807511682, 120.64788732394268, 571.6525821596183, 824.0234741784005]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_9115.jpg,1024,1024,"[268.4799999999999, 245.81714285714312, 602.6400000000004, 739.7142857142866]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_8913.jpg,1024,1024,"[207.8416075650117, 134.80141843971617, 599.7872340425538, 861.560283687944]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_8377.jpg,1024,1024,"[174.5252525252523, 177.8282828282828, 565.4747474747494, 781.6161616161619]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
image_9013.jpg,1024,1024,"[218.99999999999957, 162.382857142857, 600.8628571428566, 828.297142857142]",20-30s,Mongoloid,unmasked,light,Neutral,Male
image_2481.jpg,1024,1024,"[289.6901408450691, 174.61032863849738, 563.1737089201896, 792.2065727699502]",40-50s,Caucasian,unmasked,mid-light,Neutral,Female
image_176.jpg,1024,1024,"[197.33170731707327, 166.54146341463363, 608.1414634146337, 796.0878048780486]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_1077.jpg,1024,1024,"[245.03286384976454, 207.9624413145547, 553.2159624413142, 712.676056338029]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_8633.jpg,1024,1024,"[249.99024390243812, 225.76097560975623, 572.141463414633, 714.8097560975615]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_4482.jpg,1024,1024,"[239.99999999999923, 193.2361275088542, 587.2550177095627, 804.8394332939791]",40-50s,Caucasian,unmasked,mid-dark,Happiness,Male
image_7490.jpg,1024,1024,"[261.4468085106383, 145.24822695035456, 624.5673758865248, 844.8605200945625]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_9265.jpg,1024,1024,"[163.6171428571428, 159.50285714285712, 568.6799999999988, 815.3771428571423]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_3884.jpg,1024,1024,"[274.73737373737396, 172.49494949494942, 604.9696969696954, 806.9797979797945]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_3697.jpg,1024,1024,"[209.74634146341458, 223.53170731707294, 542.2780487804881, 731.4439024390256]",40-50s,Caucasian,unmasked,light,Neutral,Female
image_6260.jpg,1024,1024,"[256.7458231791772, 169.42528322955445, 538.3887136080605, 791.325505534174]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_382.jpg,1024,1024,"[223.48484848484793, 179.21212121212045, 590.9191919191908, 816.4545454545437]",20-30s,Caucasian,unmasked,mid-dark,Happiness,Female
image_8149.jpg,1024,1024,"[234.9853658536578, 195.88780487804897, 568.9268292682915, 793.7902439024397]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_747.jpg,1024,1024,"[226.73658536585324, 181.83902439024322, 551.9512195121948, 766.3658536585349]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
image_3509.jpg,1024,1024,"[214.72727272727263, 146.5454545454545, 584.5151515151508, 766.0202020202023]",Kid,Caucasian,unmasked,light,Happiness,Male
image_8699.jpg,1024,1024,"[109.31245533341885, 165.3024390243901, 577.2202268604191, 795.634146341463]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_3812.jpg,1024,1024,"[238.8512396694211, 194.0743801652892, 587.8807556080269, 718.3884297520655]",20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female
image_5628.jpg,1024,1024,"[125.30863082539892, 131.0591155069171, 620.8795460732182, 865.3447152242629]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_5360.jpg,1024,1024,"[172.32682926829256, 164.35121951219514, 623.4243902439, 741.3999999999993]",Baby,Mongoloid,unmasked,light,Happiness,Female
image_3341.jpg,1024,1024,"[219.62441314553848, 169.72300469483423, 594.2300469483564, 792.1877934272287]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_8458.jpg,1024,1024,"[201.15839243498803, 126.38061465721033, 589.9456264775406, 822.3026004728125]",Kid,Caucasian,unmasked,light,Happiness,Female
image_2536.jpg,1024,1024,"[237.3943661971828, 196.78873239436572, 539.2488262910784, 750.9671361502358]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
image_10223.jpg,1024,1024,"[267.0845070422536, 256.00000000000085, 584.2300469483554, 674.5962441314562]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_1135.jpg,1024,1024,"[195.31924882629028, 171.3568075117365, 547.671361502345, 769.3802816901398]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_2965.jpg,1024,1024,"[244.50731707317019, 182.81463414634155, 587.9560975609752, 703.9219512195114]",Baby,Mongoloid,unmasked,light,Happiness,Female
image_4142.jpg,1024,1024,"[217.6115702479334, 194.83471074380145, 567.866587957495, 747.8075560802838]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_3109.jpg,1024,1024,"[174.79797979797954, 157.75757575757572, 596.090909090909, 804.7171717171716]",40-50s,Caucasian,unmasked,mid-dark,Happiness,Male
image_64.jpg,1024,1024,"[239.90496453900698, 200.15886524822687, 524.4255319148931, 720.3163120567383]",Teenager,Caucasian,unmasked,light,Happiness,Male
image_7836.jpg,1024,1024,"[219.7771428571425, 197.42857142857142, 560.222857142857, 721.3657142857135]",Kid,Negroid,unmasked,dark,Happiness,Male
image_7674.jpg,1024,1024,"[242.7219512195123, 162.3463414634142, 528.7804878048778, 745.1658536585358]",Teenager,Caucasian,unmasked,light,Happiness,Female
image_6667.jpg,1024,1024,"[266.3120567375883, 142.0, 544.7602836879437, 802.3886524822688]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_7649.jpg,1024,1024,"[266.19512195121905, 139.60975609756076, 572.7463414634153, 819.1170731707297]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_1455.jpg,1024,1024,"[221.41314553990586, 184.47417840375587, 557.2863849765257, 818.2629107981213]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_9637.jpg,1024,1024,"[237.12957120268683, 218.32731606381145, 561.2176071993276, 681.408575946265]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_8029.jpg,1024,1024,"[243.4949494949489, 171.37373737373673, 551.7272727272717, 773.7272727272722]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_10649.jpg,1024,1024,"[244.2097560975608, 159.29756097560968, 583.99512195122, 815.3853658536563]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_4548.jpg,1024,1024,"[236.99999999999977, 189.29634002361257, 554.4474616292797, 772.1818181818189]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
image_9321.jpg,1024,1024,"[165.58392434988167, 147.8014184397162, 586.4704491725765, 847.0851063829786]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_3261.jpg,1024,1024,"[219.22222222222246, 181.38383838383825, 590.2222222222221, 781.969696969698]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_110.jpg,1024,1024,"[221.0093896713605, 166.8403755868543, 569.50704225352, 814.8685446009381]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_6489.jpg,1024,1024,"[201.0617465301398, 156.9957446808513, 562.0375442500025, 812.4609929078011]",20-30s,Mongoloid,unmasked,light,Happiness,Male
image_1529.jpg,1024,1024,"[231.17370892018815, 178.2441314553995, 568.1126760563355, 689.1126760563375]",Kid,Caucasian,unmasked,mid-light,Happiness,Female
image_5.jpg,1024,1024,"[165.05903187721353, 182.10389610389603, 607.9409681227855, 756.8370720188901]",Kid,Mongoloid,unmasked,light,Happiness,Female
image_4507.jpg,1024,1024,"[220.2460973370061, 168.10743801652956, 575.772268135904, 748.5831037649202]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_7317.jpg,1024,1024,"[166.5199999999999, 181.69142857142862, 574.8685714285706, 762.8799999999994]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_5569.jpg,1024,1024,"[153.66805387967347, 145.1923385376373, 585.3150153773676, 808.8245922053205]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_263.jpg,1024,1024,"[265.0751173708918, 188.30985915492923, 567.6150234741792, 770.1220657276955]",40-50s,Mongoloid,unmasked,light,Happiness,Female
image_6392.jpg,1024,1024,"[137.69904460465395, 154.2042553191489, 555.8255084696088, 772.0637711740218]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_894.jpg,1024,1024,"[268.761511216057, 179.11688311688323, 517.5076741440375, 768.8831168831155]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_1911.jpg,1024,1024,"[222.78787878787847, 175.252525252525, 563.7070707070704, 770.5555555555553]",20-30s,Negroid,unmasked,mid-dark,Happiness,Female
image_7468.jpg,1024,1024,"[255.39393939393938, 155.0909090909092, 535.9696969696976, 788.9090909090902]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_1956.jpg,1024,1024,"[176.79999999999927, 205.26341463414556, 535.2341463414596, 773.0926829268274]",20-30s,Caucasian,unmasked,light,Neutral,Male
image_9673.jpg,1024,1024,"[256.95121951219534, 156.09756097560975, 569.9951219512197, 787.1365853658536]",Kid,Caucasian,unmasked,light,Happiness,Female
image_10675.jpg,1024,1024,"[195.79512195121913, 145.05853658536586, 574.6829268292684, 829.5658536585364]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_8211.jpg,1024,1024,"[293.31179223215156, 184.6250998494704, 589.0841426139926, 766.9248602107407]",Teenager,Mongoloid,unmasked,mid-light,Neutral,Female
image_6680.jpg,1024,1024,"[244.90909090909096, 162.343434343434, 589.565656565657, 838.0404040404038]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_9229.jpg,1024,1024,"[209.0048780487798, 178.78536585365873, 526.5317073170729, 826.6146341463398]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_5655.jpg,1024,1024,"[219.9999999999996, 184.23730814639947, 571.7922077922074, 769.9126328217225]",Senior,Caucasian,unmasked,mid-light,Neutral,Male
image_8647.jpg,1024,1024,"[190.99999999999974, 189.9397874852419, 563.5076741440379, 756.4191263282178]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_3523.jpg,1024,1024,"[201.3838383838383, 203.57575757575748, 563.5353535353538, 727.0101010101]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_4797.jpg,1024,1024,"[228.9256198347106, 209.52184179456899, 554.3282172373076, 718.8512396694209]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
image_2916.jpg,1024,1024,"[246.7121951219509, 200.03902439024324, 585.7317073170732, 732.1658536585356]",Kid,Caucasian,unmasked,light,Happiness,Male
image_2324.jpg,1024,1024,"[278.8732394366198, 164.73708920187687, 656.99530516432, 838.9812206572751]",20-30s,Mongoloid,unmasked,light,Happiness,Male
image_3898.jpg,1024,1024,"[124.37373737373673, 162.40404040404061, 598.6666666666675, 795.363636363636]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_4342.jpg,1024,1024,"[210.77567886658773, 223.29752066115688, 534.2243211334115, 734.9421487603292]",Senior,Caucasian,unmasked,mid-light,Neutral,Male
image_8623.jpg,1024,1024,"[319.43742137675093, 171.34210503422688, 596.898136983558, 803.105012296078]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Female
image_8469.jpg,1024,1024,"[275.257142857143, 168.4228571428571, 564.2914285714276, 780.7428571428559]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_345.jpg,1024,1024,"[206.54146341463326, 152.1170731707319, 608.1902439024377, 760.8780487804863]",Baby,Caucasian,unmasked,light,Happiness,Female
image_8515.jpg,1024,1024,"[202.00487804878023, 172.2926829268289, 556.0146341463402, 776.4048780487786]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_5325.jpg,1024,1024,"[342.31911860358565, 156.07573269023976, 548.1227983157354, 813.9595665288821]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_744.jpg,1024,1024,"[182.51828481074696, 135.63792484433202, 617.3106087805212, 845.7241503113353]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
image_3286.jpg,1024,1024,"[228.73170731707276, 228.82926829268283, 615.9560975609758, 740.634146341463]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
image_5284.jpg,1024,1024,"[228.4397062011948, 165.64558217729243, 582.6169151125491, 794.1132426274886]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_1208.jpg,1024,1024,"[184.76097560975583, 192.78048780487816, 528.2585365853648, 720.4536585365843]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_7318.jpg,1024,1024,"[224.7575757575756, 180.07346189164377, 581.4444444444443, 769.3204775022954]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_4193.jpg,1024,1024,"[176.69696969696975, 141.92929292929267, 594.9292929292935, 843.252525252524]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_7110.jpg,1024,1024,"[242.78735838522252, 199.51828481074725, 552.7823928006713, 775.8437903449203]",20-30s,Caucasian,unmasked,light,Neutral,Male
image_5605.jpg,1024,1024,"[97.88780487804864, 159.0682926829266, 627.3756097560964, 794.117073170731]",40-50s,Caucasian,unmasked,light,Anger,Female
image_4767.jpg,1024,1024,"[230.1345926800472, 196.81936245572604, 582.6717827626907, 731.6729634002359]",Kid,Caucasian,unmasked,light,Happiness,Male
image_9493.jpg,1024,1024,"[205.78723404255328, 147.54373522458621, 562.2624113475173, 807.8226950354614]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_3289.jpg,1024,1024,"[147.4460093896719, 146.70422535211247, 576.5258215962407, 801.859154929574]",20-30s,Negroid,unmasked,dark,Neutral,Male
image_3055.jpg,1024,1024,"[200.95305164319183, 136.3802816901408, 595.0281690140822, 818.0798122065712]",20-30s,Caucasian,unmasked,light,Happiness,Female
